std,"[27.552617375254489, 27.552617375254489, 25.916545794665918, 24.410519231295588, 23.021563495561207, 21.73814200759232, 20.549401737932243, 19.445936654729035, 18.419140790258545, 17.461786323391244, 16.567156018304704, 15.72966224672934, 14.944004334384074, 14.205820317786392, 13.511101916897012, 12.856375296364169, 12.238393878646473, 11.654336913668851, 11.101754537300133, 10.578281307424787, 10.080977832079071, 9.6097833726828039, 9.1629470875791252, 8.7373758208434431, 8.3335020861782318, 7.9472227477835107, 7.5811237221361409, 7.2321094404519943, 6.8998061319843877, 6.5785931011487957, 6.2691404389169358, 5.9752310558319204, 5.6941909058949847, 5.4203615077235145, 5.1561718540608279, 4.8952869311534064, 4.6425687312915169, 4.3956039699027896, 4.1493541304219672, 3.9173564362433209, 3.6954407329819765, 3.4847258051454295, 3.27374947318344, 3.0645727938407106, 2.8643504606996513, 2.6776256478031821, 2.4970153420797718, 2.3246344754451198, 2.1625424560832993, 2.0064730966751383, 1.8624486251045005, 1.7294568620495701, 1.6065790569776983, 1.4929807176059098, 1.3879026912067689, 1.2906541881103266, 1.2006058079051554, 1.1171833089330097, 1.0398627744050246, 0.9681655404950209, 0.90165365619662219, 0.83992655380950187, 0.7826173138217013, 0.72938956054837001, 0.67993467099807925, 0.63396926302080914, 0.59123268615519242, 0.55148550457648826, 0.5145073760530201, 0.48009538870248325, 0.44806255688186641, 0.41823645963729789, 0.39045800698118044, 0.36458032089233777, 0.34046771937547221, 0.31799479319105967, 0.2970455659953492, 0.2775124813539685, 0.25929623214131908, 0.24230484373663114, 0.22645309383290857, 0.21166198223452942, 0.19785824591790124, 0.18497391511709801, 0.17294590662995707, 0.1617156509259583, 0.15122874998087005, 0.14143466306949462, 0.13228641802116645, 0.12374034568672486, 0.1157558355838342, 0.10829511088268569, 0.10132302106888212, 0.094806850776957677, 0.088716143428536759, 0.083022538435369317, 0.077699620840963018, 0.072722782376662271, 0.068069093000018857, 0.06371718206625944, 0.059647128358531858, 0.055840358270272027, 0.052279551494221359, 0.048948553628024541, 0.045832295156537875, 0.042916716316516973, 0.040188697390697775, 0.03763599401585873, 0.035247177123632886, 0.033011577163957008, 0.030919232289402035, 0.028960840204494274, 0.027127713407745935, 0.025411737575683772, 0.023805332857886208, 0.022301417870086788, 0.020893376188928246, 0.019575025167097391, 0.018340586901462227, 0.017184661199580044, 0.016102200401654665, 0.015088485925779169, 0.014139106414196455, 0.013249937367413808, 0.012417122161391722, 0.011637054350748464, 0.010906361168042229, 0.010221888135758158, 0.0095806847136850771]"
node_with_highest_closeness_centrality,"[-7.861686043223524, -7.861686043223524, -7.927315023812092, -7.945048596427964, -7.917132343019249, -7.846872329965669, -7.738035442303889, -7.594285890950058, -7.419171183883654, -7.216125874328374, -6.98845275122982, -6.739333031025494, -6.471301962721856, -6.187310777157367, -5.890175438008898, -5.582075182699518, -5.265090648777618, -4.941213019789826, -4.6128528546947525, -4.281283797277606, -3.9482363554482776, -3.615351031230137, -3.2841909387768142, -2.9557344317262517, -2.6309233387105837, -2.311171927601316, -1.9973182682384345, -1.6896539133257933, -1.388979123806922, -1.0955446675605898, -0.8095787916208298, -0.5312923224576197, -0.26087599678252726, 0.004032253969457535, 0.7226689744262274, 1.3671924874192896, 1.9452103417353204, 2.46784864944298, 2.9402559655153326, 3.3671326487263147, 3.754094443582538, 4.104697993763021, 4.422232992871837, 4.70975064250236, 4.970081362372879, 5.205829696192824, 5.418883999712531, 5.611489316158654, 5.785722878921515, 5.943500597748477, 6.086086685995837, 6.21514570985508, 6.332216531106796, 6.438212392993736, 6.534478350176843, 6.621751214260013, 6.7007044867555114, 6.772465163013336, 6.83757152921001, 6.8965161729304505, 6.950261066130347, 6.999193820613101, 7.043669317051235, 7.084012766404376, 7.120522463604244, 7.153472265938382, 7.183624607646922, 7.211184901370195, 7.236341504343346, 7.259267287621476, 7.280121049912321, 7.29904879217339, 7.316184867395033, 7.3316530184462065, 7.34556731548444, 7.358033003206735, 7.369147267127053, 7.379510709703084, 7.389180368526614, 7.398208438064435, 7.406642718613442, 7.414527021016995, 7.421901531682604, 7.428803141961851, 7.435265745525917, 7.441320506988538, 7.446996104687656, 7.452318950232857, 7.45731338715414, 7.46200187074486, 7.466405130974878, 7.4705423201561185, 7.474431146869456, 7.478087997506869, 7.481528046644147, 7.4847653573354, 7.487812972309532, 7.490682996949472, 7.493386674845848, 7.495934456637079, 7.498336062776324, 7.500600540801658, 7.502736317628421, 7.50475124733108, 7.50665265483576, 7.508447375903059, 7.510141793743514, 7.511741872574606, 7.513253188398131, 7.514680957249733, 7.516030061148119, 7.517305071949583, 7.518510273293849, 7.519649680809537, 7.520727060731604, 7.52174594706879, 7.522709657446158, 7.523621307736147, 7.524483825581078, 7.525299962900536, 7.526072307468509, 7.52680329363745, 7.527495212279397, 7.5281502200080475, 7.528770347739907, 7.529357508647519, 7.529913505553094, 7.530440037806615, 7.530938707688682]"
avg,"[1.3324500623985609, 1.3324500623985609, 1.3544224007159307, 1.3821903827156334, 1.4064599664866038, 1.4399239022061088, 1.4825267228017553, 1.5342152533627915, 1.5944006145036991, 1.6627923493665115, 1.738576413748679, 1.8212486958218588, 1.9103046666456953, 2.0050216279540902, 2.1044443666890875, 2.2081782086718644, 2.315579163688561, 2.4260356058947083, 2.5384544227496515, 2.6525535018128323, 2.7726432446947329, 2.8926079250722956, 3.0117795093164683, 3.1338827142058303, 3.2540466495527363, 3.3788934475014445, 3.4998824898403029, 3.6203782825256767, 3.739708116937499, 3.8665662284279678, 3.9990725162459868, 4.1305988910598748, 4.2628727751715498, 4.4023502818675242, 4.5449583478917894, 4.69627310076039, 4.8498643942192947, 5.0065153265503852, 5.1685842482053799, 5.3233249539491672, 5.4722178482899881, 5.6135440930229326, 5.7538527957913095, 5.891012990739819, 6.0206031294014384, 6.1403347886026127, 6.2531206199212548, 6.3581803699533701, 6.4550174130788669, 6.5455334499592137, 6.627761353966787, 6.7026447308005928, 6.7710781500169404, 6.833397489780384, 6.8904331017778215, 6.942460057445734, 6.989738886692936, 7.0330286077013806, 7.0725367516064681, 7.1084598926611884, 7.1414964816308739, 7.1717966854448356, 7.1995027429898393, 7.2247493951533492, 7.247664290405587, 7.2683683674221093, 7.2874884551165175, 7.3051068925039111, 7.3213016774173454, 7.3361467013842727, 7.3497119712076167, 7.3620638180608466, 7.3732650948519378, 7.3833753625605461, 7.3924510662061609, 7.4005457010617874, 7.4077099696877324, 7.4145041692934992, 7.4209476110469339, 7.4270585796070554, 7.4328543894927837, 7.4383514381845623, 7.4435652561643293, 7.4485105540848426, 7.4532012672461754, 7.4576505975450029, 7.4618710530510182, 7.4658744853544219, 7.4696721248188034, 7.4732746138648398, 7.4766920384019837, 7.4799339575177051, 7.4830094315267299, 7.4859270484761984, 7.4886949491965256, 7.4913208509820901, 7.4938120699806454, 7.4961755423653518, 7.4984178443588938, 7.5005452111747308, 7.5025635549367458, 7.5044784816346759, 7.5062953071693936, 7.5080190725388096, 7.5096545582121612, 7.5112062977376537, 7.5126785906257725, 7.5140755145480833, 7.5154009368890904, 7.5166585256864913, 7.5178517599931753, 7.5189839396923643, 7.5200581947955882, 7.5210774942513785, 7.5220446542911352, 7.5229623463369926, 7.5238331044952478, 7.5246593326575155, 7.5254433112305712, 7.52618720351468, 7.5268930617491439, 7.5275628328427162, 7.5281983638056094, 7.5288014068988982, 7.5293736245162446, 7.5299165938120742, 7.5304318110895681, 7.5309206959611039, 7.531384595293102]"
node_with_highest_degree_centrality,"[15.689912202355965, 15.689912202355965, 14.691654814408725, 13.795561024570473, 12.992003865728618, 12.27179924846929, 11.626569566905614, 11.049104288997832, 10.532201116240875, 10.07012203177804, 9.65691946346789, 9.287921443388388, 8.958592857489485, 8.664997466103719, 8.40320806916108, 8.170293840123382, 7.963220488860174, 7.779341482451613, 7.615838452121019, 7.4707301407324405, 7.3422986426196415, 7.228542828895023, 7.127694218287328, 7.0381952081361, 6.958682081124781, 6.8874508414211, 6.823480709012095, 6.765885643497958, 6.71389891542711, 6.666878680089398, 6.624289725861011, 6.5914021423090245, 6.566031589051278, 6.5490995572769926, 6.541192793013135, 6.540345051031356, 6.544968607923521, 6.553803339347162, 6.567627529748856, 6.587010383821494, 6.61004615678309, 6.6356601207468975, 6.663008533172507, 6.691455042947756, 6.721903958165436, 6.753685961765992, 6.785797732659472, 6.817918439806751, 6.8498381147757454, 6.881441008397447, 6.9121813425236125, 6.942116028917557, 6.971356746239421, 6.999550714113812, 7.026917710853056, 7.053196374177135, 7.078173680063564, 7.102188106874023, 7.125078642330412, 7.146716638262653, 7.167511059880756, 7.18735932202828, 7.206180748064997, 7.223913525307201, 7.240512040313516, 7.255944548298382, 7.270700836279628, 7.28474517747752, 7.298051648060419, 7.310602711393177, 7.322387980585838, 7.333403137858565, 7.343648991790554, 7.353130655770512, 7.361856832949694, 7.369839194747219, 7.377091841499123, 7.384140535087653, 7.390977027703398, 7.397595581302466, 7.403992603589811, 7.410166329540553, 7.4161165430207845, 7.421844333709887, 7.427351885091655, 7.432642289780321, 7.437719388887867, 7.442587632527491, 7.447251958891054, 7.45171768964097, 7.455990439624129, 7.460076039151235, 7.463980467293013, 7.4677097948284565, 7.471270135642382, 7.474667605512651, 7.477908287353719, 7.4809982020946455, 7.483943284468052, 7.48674936307334, 7.4894221441541, 7.491967198597226, 7.494389951720921, 7.496695675471372, 7.498889482694316, 7.500976323188652, 7.5029609812853675, 7.504848074726859, 7.50664205464984, 7.508347206499711, 7.509967651726107, 7.511507350128495, 7.51297010273764, 7.514359555133605, 7.515679201114078, 7.516932386638297, 7.518122313982012, 7.519252046047775, 7.520324510782699, 7.521342505662644, 7.522308702207818, 7.523225650500043, 7.524095783676525, 7.524921422379008, 7.525704779140707, 7.526447962696466, 7.527152982204274, 7.527821751368576, 7.528456092457826]"
affected_canddiates,True
node_with_highest_eigenvector_centrality,"[-7.861686043223524, -7.861686043223524, -7.927315023812092, -7.945048596427964, -7.917132343019249, -7.846872329965669, -7.738035442303889, -7.594285890950058, -7.419171183883654, -7.216125874328374, -6.98845275122982, -6.739333031025494, -6.471301962721856, -6.187310777157367, -5.890175438008898, -5.582075182699518, -5.265090648777618, -4.941213019789826, -4.6128528546947525, -4.281283797277606, -3.9482363554482776, -3.615351031230137, -3.2841909387768142, -2.9557344317262517, -2.6309233387105837, -2.311171927601316, -1.9973182682384345, -1.6896539133257933, -1.388979123806922, -1.0955446675605898, -0.8095787916208298, -0.5312923224576197, -0.26087599678252726, 0.004032253969457535, 0.7226689744262274, 1.3671924874192896, 1.9452103417353204, 2.46784864944298, 2.9402559655153326, 3.3671326487263147, 3.754094443582538, 4.104697993763021, 4.422232992871837, 4.70975064250236, 4.970081362372879, 5.205829696192824, 5.418883999712531, 5.611489316158654, 5.785722878921515, 5.943500597748477, 6.086086685995837, 6.21514570985508, 6.332216531106796, 6.438212392993736, 6.534478350176843, 6.621751214260013, 6.7007044867555114, 6.772465163013336, 6.83757152921001, 6.8965161729304505, 6.950261066130347, 6.999193820613101, 7.043669317051235, 7.084012766404376, 7.120522463604244, 7.153472265938382, 7.183624607646922, 7.211184901370195, 7.236341504343346, 7.259267287621476, 7.280121049912321, 7.29904879217339, 7.316184867395033, 7.3316530184462065, 7.34556731548444, 7.358033003206735, 7.369147267127053, 7.379510709703084, 7.389180368526614, 7.398208438064435, 7.406642718613442, 7.414527021016995, 7.421901531682604, 7.428803141961851, 7.435265745525917, 7.441320506988538, 7.446996104687656, 7.452318950232857, 7.45731338715414, 7.46200187074486, 7.466405130974878, 7.4705423201561185, 7.474431146869456, 7.478087997506869, 7.481528046644147, 7.4847653573354, 7.487812972309532, 7.490682996949472, 7.493386674845848, 7.495934456637079, 7.498336062776324, 7.500600540801658, 7.502736317628421, 7.50475124733108, 7.50665265483576, 7.508447375903059, 7.510141793743514, 7.511741872574606, 7.513253188398131, 7.514680957249733, 7.516030061148119, 7.517305071949583, 7.518510273293849, 7.519649680809537, 7.520727060731604, 7.52174594706879, 7.522709657446158, 7.523621307736147, 7.524483825581078, 7.525299962900536, 7.526072307468509, 7.52680329363745, 7.527495212279397, 7.5281502200080475, 7.528770347739907, 7.529357508647519, 7.529913505553094, 7.530440037806615, 7.530938707688682]"
acceptance,0.05
median,"[4.5086590413750329, 4.5086590413750329, 5.3826815811458522, 5.9247597908995377, 6.3012126959010679, 6.6334452982223606, 6.8982187267212005, 7.1065168211348873, 7.2670681330499249, 7.388085048055852, 7.4683093669806198, 7.5187250051178571, 7.5560897484427141, 7.5825052044796468, 7.6252724727795034, 7.652324722072926, 7.5443698026244608, 7.5164305672239902, 7.4662561458917738, 7.335586310888246, 7.2197757849966901, 7.1187524493411498, 6.9964930039112021, 6.8852079420557217, 6.7849797181663307, 6.6941692651763844, 6.6119457699361206, 6.5477631920553279, 6.5095494840061736, 6.5270838773548459, 6.461108236512028, 6.3657647179954324, 6.3211540388757719, 6.3442108196935418, 6.3567565409085107, 6.3730395462398128, 6.4169462689095065, 6.4051453285348412, 6.3988411258076727, 6.3971646704522378, 6.3989266637392639, 6.4372355400571415, 6.5433525997326001, 6.6064700931013123, 6.6374258110158877, 6.6909116115323695, 6.7794422889741526, 6.8298116618917835, 6.8858200003487351, 6.9665642931635983, 7.0177283836551219, 7.0577890742040825, 7.1076722608128087, 7.1429269838534211, 7.1769425899634385, 7.2149314642938016, 7.2487612285217375, 7.2726966726954867, 7.2860029525411889, 7.3000359288095469, 7.3161744423766617, 7.3328418128928785, 7.3464033497356507, 7.3601745086169554, 7.3726138138701192, 7.3838028689836799, 7.3926105665804709, 7.3990967346584195, 7.40553280215161, 7.4130096249043067, 7.4199663857602189, 7.4293777957350589, 7.4377266133542319, 7.4431063995369895, 7.4460942105573658, 7.4493050969196553, 7.4548391841641042, 7.4618153483228751, 7.4681534726707275, 7.4715226550189815, 7.4735107146164843, 7.4755023004569603, 7.4782561863336179, 7.4818323125997068, 7.4847381520959928, 7.4868827856210647, 7.4889546924664492, 7.4910220511288976, 7.4926060518735502, 7.4941906619454244, 7.4964061429243163, 7.4992401677917151, 7.5014163924171573, 7.5030682937312108, 7.5043706761425693, 7.5059510758394561, 7.5070915160971641, 7.5084829986182609, 7.5099534773092813, 7.5116621292739065, 7.513264940112192, 7.5146997971026757, 7.5155895437329772, 7.5167406991608434, 7.5178652807360882, 7.51890913201564, 7.5200362753060999, 7.5211626324829393, 7.5221090676243509, 7.5228782554253515, 7.5236179186217118, 7.5243289360668566, 7.525012178511151, 7.5256685073607859, 7.526298773502738, 7.5269038162059276, 7.5274844621055479, 7.5280434885967544, 7.5285758013879018, 7.5290880769704689, 7.5295791187440555, 7.5300646231921355, 7.5305363995703178, 7.5309963780845184, 7.5314370853303387, 7.5318566151725648, 7.532255950215677, 7.5326360307701616, 7.5329977563425912]"
affecting_counter_force_right,-0.009999999999998899
node_with_highest_betweenness_centrality,"[15.689912202355965, 15.689912202355965, 14.691654814408725, 13.795561024570473, 12.992003865728618, 12.27179924846929, 11.626569566905614, 11.049104288997832, 10.532201116240875, 10.07012203177804, 9.65691946346789, 9.287921443388388, 8.958592857489485, 8.664997466103719, 8.40320806916108, 8.170293840123382, 7.963220488860174, 7.779341482451613, 7.615838452121019, 7.4707301407324405, 7.3422986426196415, 7.228542828895023, 7.127694218287328, 7.0381952081361, 6.958682081124781, 6.8874508414211, 6.823480709012095, 6.765885643497958, 6.71389891542711, 6.666878680089398, 6.624289725861011, 6.5914021423090245, 6.566031589051278, 6.5490995572769926, 6.541192793013135, 6.540345051031356, 6.544968607923521, 6.553803339347162, 6.567627529748856, 6.587010383821494, 6.61004615678309, 6.6356601207468975, 6.663008533172507, 6.691455042947756, 6.721903958165436, 6.753685961765992, 6.785797732659472, 6.817918439806751, 6.8498381147757454, 6.881441008397447, 6.9121813425236125, 6.942116028917557, 6.971356746239421, 6.999550714113812, 7.026917710853056, 7.053196374177135, 7.078173680063564, 7.102188106874023, 7.125078642330412, 7.146716638262653, 7.167511059880756, 7.18735932202828, 7.206180748064997, 7.223913525307201, 7.240512040313516, 7.255944548298382, 7.270700836279628, 7.28474517747752, 7.298051648060419, 7.310602711393177, 7.322387980585838, 7.333403137858565, 7.343648991790554, 7.353130655770512, 7.361856832949694, 7.369839194747219, 7.377091841499123, 7.384140535087653, 7.390977027703398, 7.397595581302466, 7.403992603589811, 7.410166329540553, 7.4161165430207845, 7.421844333709887, 7.427351885091655, 7.432642289780321, 7.437719388887867, 7.442587632527491, 7.447251958891054, 7.45171768964097, 7.455990439624129, 7.460076039151235, 7.463980467293013, 7.4677097948284565, 7.471270135642382, 7.474667605512651, 7.477908287353719, 7.4809982020946455, 7.483943284468052, 7.48674936307334, 7.4894221441541, 7.491967198597226, 7.494389951720921, 7.496695675471372, 7.498889482694316, 7.500976323188652, 7.5029609812853675, 7.504848074726859, 7.50664205464984, 7.508347206499711, 7.509967651726107, 7.511507350128495, 7.51297010273764, 7.514359555133605, 7.515679201114078, 7.516932386638297, 7.518122313982012, 7.519252046047775, 7.520324510782699, 7.521342505662644, 7.522308702207818, 7.523225650500043, 7.524095783676525, 7.524921422379008, 7.525704779140707, 7.526447962696466, 7.527152982204274, 7.527821751368576, 7.528456092457826]"
