affecting_counter_force_right,-50.0
node_with_highest_betweenness_centrality,"[31.3961924971, 31.3961924971, 30.90104412954149, 30.303642673953856, 29.631884180508354, 28.908756329086454, 28.152778989267926, 27.379414075384016, 26.599831356404678, 25.823304055437266, 25.057918933488345, 24.310216861507428, 23.584346486431194, 22.88277422953847, 22.20797066175295, 21.561952337536788, 20.944811202717567, 20.355892157493372, 19.79539890132068, 19.26284930240258, 18.757656862052205, 18.279159640836202, 17.82664502545653, 17.39936276722437, 16.99654409329899, 16.616977263734228, 16.259474313841366, 15.922876088283981, 15.606064108716913, 15.307970244733616, 15.03391156821124, 14.780985108700479, 14.547622942732943, 14.331978905956388, 14.14329731828881, 13.98202847513088, 13.843756551631866, 13.725323013033838, 13.62309857429742, 13.534497237773468, 13.457453677502604, 13.390257157692874, 13.335140110722842, 13.29022580061061, 13.253978702948269, 13.224667613579875, 13.200839019099172, 13.182303924033363, 13.168014231123415, 13.157636423479325, 13.153252844690508, 13.153739116496183, 13.158177267713146, 13.165317511910835, 13.174617182107209, 13.185675976420793, 13.198198819297621, 13.211981429654688, 13.226386855902335, 13.241381764975486, 13.256477793020078, 13.271770442010958, 13.286882745762776, 13.302006221958301, 13.316846362428207, 13.331154456845425, 13.345232752877822, 13.358882014213812, 13.371935179875397, 13.384764153495576, 13.39722880678553, 13.409211920906015, 13.420616365431414, 13.43136259619874, 13.441897184107665, 13.452143362702799, 13.462037339764311, 13.471526691749057, 13.48056893942951, 13.48913028492834, 13.497184492491153, 13.504711897252056, 13.511698527951705, 13.518135331087889, 13.524528232389443, 13.530850044670686, 13.537077986203984, 13.543193145302547, 13.549180004474218, 13.555026017721662, 13.5607212352514, 13.56625797046765, 13.571630504674756, 13.576834825401194, 13.58186839469506, 13.586729944131232, 13.59141929361891, 13.595937191409714, 13.60028517298461, 13.60446543674654, 13.60848073466763, 13.612334276238245, 13.616029644242495, 13.619570721043118, 13.622961624200293, 13.626206650375378, 13.62931022658364, 13.632276867961012, 13.63511114130024, 13.637817633692375, 13.640400925681716, 13.642865568406656, 13.64521606425648, 13.64745685062556, 13.649592286392313, 13.65162664079139, 13.65356408438414, 13.65540868186518, 13.657164386472136, 13.658835035791704, 13.660424348778518, 13.66193592382407, 13.663373237731516, 13.66473964546877, 13.66603838058703, 13.667272556205049, 13.668445166471244, 13.669559088426153, 13.670617084197062, 13.671621803464955, 13.672575786151283, 13.673481465278632, 13.674341169965203, 13.675157128518167, 13.675931471595616, 13.676666235410865, 13.677363364956474, 13.678024717228608, 13.678652064435132, 13.679247097173363, 13.679811427565607]"
affecting_counter_force_left,50.0
candidates,"[{'orientation_over_time': [25.0, 49.99, 47.56, 45.4, 43.47, 41.73, 40.16, 38.71, 37.37, 36.14, 35.01, 33.95, 32.94, 31.99, 31.1, 30.24, 29.4, 28.6, 27.83, 27.09, 26.38, 25.7, 25.05, 24.43, 23.83, 23.25, 22.69, 22.15, 21.63, 21.13, 20.64, 20.18, 19.74, 19.32, 18.91, 18.52, 18.16, 17.81, 17.48, 17.17, 16.88, 16.61, 16.36, 16.13, 15.91, 15.7, 15.52, 15.35, 15.2, 15.07, 14.95, 14.84, 14.73, 14.63, 14.54, 14.46, 14.39, 14.32, 14.26, 14.2, 14.15, 14.1, 14.06, 14.02, 13.98, 13.95, 13.92, 13.89, 13.87, 13.85, 13.83, 13.81, 13.79, 13.78, 13.77, 13.76, 13.75, 13.74, 13.73, 13.72, 13.71, 13.7, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69, 13.69], 'party': 1}, {'orientation_over_time': [-25.0, -50.0, -47.43, -44.84, -42.26, -39.71, -37.21, -34.79, -32.45, -30.19, -28.01, -25.92, -23.94, -22.04, -20.23, -18.53, -16.93, -15.42, -13.99, -12.64, -11.36, -10.15, -9.01, -7.93, -6.91, -5.95, -5.05, -4.2, -3.4, -2.65, -1.95, -1.28, -0.64, -0.04, 0.52, 1.05, 1.56, 2.04, 2.5, 2.94, 3.36, 3.76, 4.15, 4.53, 4.89, 5.23, 5.57, 5.9, 6.23, 6.54, 6.85, 7.14, 7.42, 7.69, 7.95, 8.2, 8.44, 8.67, 8.89, 9.1, 9.3, 9.5, 9.69, 9.87, 10.04, 10.2, 10.36, 10.51, 10.66, 10.8, 10.93, 11.06, 11.18, 11.3, 11.41, 11.52, 11.62, 11.72, 11.81, 11.9, 11.98, 12.06, 12.14, 12.21, 12.28, 12.35, 12.41, 12.47, 12.53, 12.59, 12.64, 12.69, 12.74, 12.79, 12.83, 12.87, 12.91, 12.95, 12.99, 13.02, 13.05, 13.08, 13.11, 13.14, 13.17, 13.19, 13.21, 13.23, 13.25, 13.27, 13.29, 13.31, 13.33, 13.35, 13.37, 13.39, 13.4, 13.41, 13.42, 13.43, 13.44, 13.45, 13.46, 13.47, 13.48, 13.49, 13.5, 13.51, 13.52, 13.53, 13.54, 13.55, 13.56, 13.57, 13.58, 13.59, 13.59, 13.59, 13.59, 13.59, 13.59], 'party': 2}]"
affecting_candidates,True
affecting_neighbours,True
freeman_centrality,0.02
networkfunc,Newman-Watts-Strogats
distributionfunc,Uniform Distribution
affecting_counter_force,False
